-13595500	4609500	0
-13594250	4609500	0
-13593000	4609500	0
-13591750	4609500	0
-13590500	4609500	0
-13589250	4609500	0
-13588000	4609500	0
-13586750	4609500	0
-13585500	4609500	0
-13724250	4610750	0.165123373
-13723000	4610750	0.122626066
-13721750	4610750	0.149324417
-13720500	4610750	0.143539429
-13719250	4610750	0.085240282
-13718000	4610750	0.080545425
-13716750	4610750	0.062557034
-13715500	4610750	0.144314721
-13714250	4610750	0.028009847
-13713000	4610750	0.050617736
-13711750	4610750	0.041489989
-13710500	4610750	0.10564743
-13709250	4610750	0.049207401
-13708000	4610750	-0.069850244
-13706750	4610750	-0.098105654
-13705500	4610750	0.077712134
-13704250	4610750	-0.021934547
-13703000	4610750	-0.228283197
-13701750	4610750	-0.293542653
-13700500	4610750	-0.151130959
-13699250	4610750	-0.275407851
-13698000	4610750	-0.0728743
-13696750	4610750	-0.099890582
-13695500	4610750	-0.197348386
-13694250	4610750	-0.180099145
-13693000	4610750	-0.111085892
-13691750	4610750	-0.201075211
-13690500	4610750	-0.181802332
-13689250	4610750	-0.148600623
-13688000	4610750	-0.144275591
-13686750	4610750	-0.097676858
-13685500	4610750	-0.055310279
-13684250	4610750	0.080200151
-13683000	4610750	-0.007859545
-13681750	4610750	-0.128703803
-13680500	4610750	-0.207485437
-13679250	4610750	-0.172563687
-13678000	4610750	-0.201239884
-13676750	4610750	-0.249148816
-13675500	4610750	-0.217720628
-13674250	4610750	-0.227371931
-13673000	4610750	-0.226097524
-13671750	4610750	-0.232074946
-13670500	4610750	-0.223960549
-13669250	4610750	-0.209865004
-13668000	4610750	-0.179014713
-13666750	4610750	-0.205181867
-13665500	4610750	-0.125130951
-13664250	4610750	-0.079663336
-13663000	4610750	-0.096371874
-13661750	4610750	-0.114056028
-13660500	4610750	-0.080919087
-13659250	4610750	0.043779358
-13658000	4610750	0.18042767
-13656750	4610750	0.105927661
-13655500	4610750	0.097174883
-13654250	4610750	-0.018692266
-13653000	4610750	0.019227643
-13651750	4610750	0.015875135
-13650500	4610750	0.124474466
-13649250	4610750	0.138027802
