X,Y,Z,Density,Susceptibility
-13674728.74,4667894.221,-6500,0.42,0.0001
-13672154.29,4667889.451,-6500,0.42,0.0001
-13669579.84,4667884.03,-6500,0.42,0.0001
-13667005.41,4667877.957,-6500,0.42,0.0001
-13664430.97,4667871.233,-6500,0.42,0.0001
-13661856.55,4667863.858,-6500,0.42,0.0001
-13659282.13,4667855.831,-6500,0.42,0.0001
-13656707.71,4667847.153,-6500,0.42,0.0001
-13654133.31,4667837.824,-6500,0.42,0.0001
-13651558.91,4667827.844,-6500,0.42,0.0001
-13648984.53,4667817.212,-6500,0.42,0.0001
-13646410.15,4667805.93,-6500,0.42,0.0001
-13643835.78,4667793.996,-6500,0.42,0.0001
-13641261.43,4667781.411,-6500,0.42,0.0001
-13638687.08,4667768.174,-6500,0.42,0.0001
-13636112.75,4667754.287,-6500,0.42,0.0001
-13633538.43,4667739.748,-6500,0.42,0.0001
-13630964.13,4667724.558,-6500,0.42,0.0001
-13628389.84,4667708.717,-6500,0.42,0.0001
-13625815.56,4667692.225,-6500,0.42,0.0001
-13623241.3,4667675.082,-6500,0.42,0.0001
-13620667.05,4667657.288,-6500,0.42,0.0001
-13618092.82,4667638.842,-6500,0.42,0.0001
-13615518.61,4667619.746,-6500,0.42,0.0001
-13612944.41,4667599.998,-6500,0.42,0.0001
-13610370.24,4667579.6,-6500,0.42,0.0001
-13607796.08,4667558.55,-6500,0.42,0.0001
-13605221.94,4667536.85,-6500,0.42,0.0001
-13602647.82,4667514.499,-6500,0.42,0.0001
-13600073.72,4667491.496,-6500,0.42,0.0001
-13597499.64,4667467.843,-6500,0.42,0.0001
-13594925.58,4667443.538,-6500,0.42,0.0001
-13715926.05,4670462.014,-6500,0.42,0.0001
-13713350.96,4670467.67,-6500,0.42,0.0001
-13710775.86,4670472.674,-6500,0.42,0.0001
-13708200.75,4670477.026,-6500,0.42,0.0001
-13705625.65,4670480.726,-6500,0.42,0.0001
-13703050.54,4670483.774,-6500,0.42,0.0001
-13700475.42,4670486.17,-6500,0.42,0.0001
-13697900.31,4670487.914,-6500,0.42,0.0001
-13695325.19,4670489.007,-6500,0.42,0.0001
-13692750.07,4670489.447,-6500,0.42,0.0001
-13690174.96,4670489.236,-6500,0.42,0.0001
-13687599.84,4670488.373,-6500,0.42,0.0001
-13685024.72,4670486.857,-6500,0.42,0.0001
-13682449.61,4670484.69,-6500,0.42,0.0001
-13679874.5,4670481.872,-6500,0.42,0.0001
-13677299.39,4670478.401,-6500,0.42,0.0001
-13674724.28,4670474.278,-6500,0.42,0.0001
-13672149.18,4670469.504,-6500,0.42,0.0001
-13669574.08,4670464.077,-6500,0.42,0.0001
-13666998.99,4670457.999,-6500,0.42,0.0001
-13664423.9,4670451.269,-6500,0.42,0.0001
-13661848.82,4670443.887,-6500,0.42,0.0001
-13659273.75,4670435.853,-6500,0.42,0.0001
-13656698.69,4670427.168,-6500,0.42,0.0001
-13654123.63,4670417.83,-6500,0.42,0.0001
-13651548.58,4670407.841,-6500,0.42,0.0001
-13648973.54,4670397.2,-6500,0.42,0.0001
-13646398.51,4670385.907,-6500,0.42,0.0001
-13643823.49,4670373.962,-6500,0.42,0.0001
-13641248.48,4670361.366,-6500,0.42,0.0001
-13638673.49,4670348.117,-6500,0.42,0.0001
-13636098.5,4670334.217,-6500,0.42,0.0001
-13633523.53,4670319.666,-6500,0.42,0.0001
-13630948.57,4670304.462,-6500,0.42,0.0001
-13628373.63,4670288.607,-6500,0.42,0.0001
-13625798.7,4670272.1,-6500,0.42,0.0001
-13623223.79,4670254.941,-6500,0.42,0.0001
-13620648.89,4670237.131,-6500,0.42,0.0001
-13618074,4670218.669,-6500,0.42,0.0001
-13615499.14,4670199.555,-6500,0.42,0.0001
-13612924.29,4670179.79,-6500,0.42,0.0001
-13610349.46,4670159.373,-6500,0.42,0.0001
-13607774.65,4670138.305,-6500,0.42,0.0001
-13605199.86,4670116.585,-6500,0.42,0.0001
-13602625.08,4670094.213,-6500,0.42,0.0001
-13600050.33,4670071.19,-6500,0.42,0.0001
-13597475.6,4670047.515,-6500,0.42,0.0001
-13594900.89,4670023.189,-6500,0.42,0.0001
-13715932.05,4673042.715,-6500,0.42,0.0001
-13713356.3,4673048.375,-6500,0.42,0.0001
-13710780.55,4673053.383,-6500,0.42,0.0001
-13708204.79,4673057.739,-6500,0.42,0.0001
-13705629.03,4673061.443,-6500,0.42,0.0001
-13703053.26,4673064.493,-6500,0.42,0.0001
-13700477.5,4673066.892,-6500,0.42,0.0001
-13697901.73,4673068.638,-6500,0.42,0.0001
-13695325.96,4673069.731,-6500,0.42,0.0001
-13692750.19,4673070.172,-6500,0.42,0.0001
-13690174.42,4673069.96,-6500,0.42,0.0001
-13687598.65,4673069.096,-6500,0.42,0.0001
-13685022.88,4673067.58,-6500,0.42,0.0001
-13682447.11,4673065.411,-6500,0.42,0.0001
-13679871.34,4673062.59,-6500,0.42,0.0001
-13677295.58,4673059.116,-6500,0.42,0.0001
-13674719.82,4673054.989,-6500,0.42,0.0001
-13672144.07,4673050.211,-6500,0.42,0.0001
-13669568.32,4673044.779,-6500,0.42,0.0001
-13666992.57,4673038.696,-6500,0.42,0.0001
-13664416.83,4673031.959,-6500,0.42,0.0001
-13661841.1,4673024.571,-6500,0.42,0.0001
-13659265.37,4673016.53,-6500,0.42,0.0001
-13656689.65,4673007.836,-6500,0.42,0.0001
-13654113.94,4672998.49,-6500,0.42,0.0001
-13651538.24,4672988.492,-6500,0.42,0.0001
-13648962.55,4672977.841,-6500,0.42,0.0001
-13646386.86,4672966.538,-6500,0.42,0.0001
-13643811.19,4672954.583,-6500,0.42,0.0001
-13641235.53,4672941.975,-6500,0.42,0.0001
-13638659.88,4672928.715,-6500,0.42,0.0001
-13636084.24,4672914.802,-6500,0.42,0.0001
-13633508.62,4672900.237,-6500,0.42,0.0001
-13630933.01,4672885.02,-6500,0.42,0.0001
-13628357.41,4672869.151,-6500,0.42,0.0001
-13625781.83,4672852.629,-6500,0.42,0.0001
-13623206.26,4672835.455,-6500,0.42,0.0001
-13620630.71,4672817.628,-6500,0.42,0.0001
-13618055.17,4672799.15,-6500,0.42,0.0001
-13615479.65,4672780.019,-6500,0.42,0.0001
-13612904.15,4672760.236,-6500,0.42,0.0001
-13610328.67,4672739.801,-6500,0.42,0.0001
-13607753.2,4672718.713,-6500,0.42,0.0001
-13605177.76,4672696.974,-6500,0.42,0.0001
-13602602.33,4672674.582,-6500,0.42,0.0001
-13600026.93,4672651.538,-6500,0.42,0.0001
-13597451.54,4672627.842,-6500,0.42,0.0001
-13594876.18,4672603.494,-6500,0.42,0.0001
-13713361.65,4675629.736,-6500,0.42,0.0001
-13710785.24,4675634.748,-6500,0.42,0.0001
-13708208.83,4675639.108,-6500,0.42,0.0001
-13705632.41,4675642.815,-6500,0.42,0.0001
-13703056,4675645.868,-6500,0.42,0.0001
-13700479.58,4675648.269,-6500,0.42,0.0001
-13697903.15,4675650.016,-6500,0.42,0.0001
-13695326.73,4675651.111,-6500,0.42,0.0001
-13692750.3,4675651.552,-6500,0.42,0.0001
-13690173.88,4675651.34,-6500,0.42,0.0001
-13687597.45,4675650.475,-6500,0.42,0.0001
-13685021.03,4675648.958,-6500,0.42,0.0001
-13682444.61,4675646.787,-6500,0.42,0.0001
-13679868.19,4675643.963,-6500,0.42,0.0001
-13677291.77,4675640.486,-6500,0.42,0.0001
-13674715.36,4675636.356,-6500,0.42,0.0001
-13672138.95,4675631.573,-6500,0.42,0.0001
-13669562.54,4675626.136,-6500,0.42,0.0001
-13666986.14,4675620.047,-6500,0.42,0.0001
-13664409.75,4675613.305,-6500,0.42,0.0001
-13661833.36,4675605.91,-6500,0.42,0.0001
-13659256.98,4675597.861,-6500,0.42,0.0001
-13656680.61,4675589.16,-6500,0.42,0.0001
-13654104.25,4675579.806,-6500,0.42,0.0001
-13651527.89,4675569.799,-6500,0.42,0.0001
-13648951.54,4675559.138,-6500,0.42,0.0001
-13646375.21,4675547.825,-6500,0.42,0.0001
-13643798.88,4675535.859,-6500,0.42,0.0001
-13641222.56,4675523.24,-6500,0.42,0.0001
-13638646.26,4675509.967,-6500,0.42,0.0001
-13636069.97,4675496.042,-6500,0.42,0.0001
-13633493.69,4675481.464,-6500,0.42,0.0001
-13630917.42,4675466.233,-6500,0.42,0.0001
-13628341.17,4675450.35,-6500,0.42,0.0001
-13625764.94,4675433.813,-6500,0.42,0.0001
-13623188.71,4675416.623,-6500,0.42,0.0001
-13620612.51,4675398.781,-6500,0.42,0.0001
-13618036.32,4675380.286,-6500,0.42,0.0001
-13615460.15,4675361.138,-6500,0.42,0.0001
-13612883.99,4675341.337,-6500,0.42,0.0001
-13610307.85,4675320.883,-6500,0.42,0.0001
-13607731.73,4675299.777,-6500,0.42,0.0001
-13605155.64,4675278.017,-6500,0.42,0.0001
-13602579.56,4675255.606,-6500,0.42,0.0001
-13600003.5,4675232.541,-6500,0.42,0.0001
-13597427.46,4675208.824,-6500,0.42,0.0001
-13594851.44,4675184.454,-6500,0.42,0.0001
-13710789.94,4678216.769,-6500,0.42,0.0001
-13708212.87,4678221.133,-6500,0.42,0.0001
-13705635.8,4678224.843,-6500,0.42,0.0001
-13703058.73,4678227.899,-6500,0.42,0.0001
-13700481.65,4678230.302,-6500,0.42,0.0001
-13697904.58,4678232.051,-6500,0.42,0.0001
-13695327.5,4678233.146,-6500,0.42,0.0001
-13692750.42,4678233.588,-6500,0.42,0.0001
-13690173.34,4678233.376,-6500,0.42,0.0001
-13687596.26,4678232.51,-6500,0.42,0.0001
-13685019.18,4678230.991,-6500,0.42,0.0001
-13682442.1,4678228.818,-6500,0.42,0.0001
-13679865.03,4678225.992,-6500,0.42,0.0001
-13677287.96,4678222.512,-6500,0.42,0.0001
-13674710.89,4678218.378,-6500,0.42,0.0001
-13672133.83,4678213.59,-6500,0.42,0.0001
-13669556.77,4678208.149,-6500,0.42,0.0001
-13666979.71,4678202.055,-6500,0.42,0.0001
-13664402.66,4678195.306,-6500,0.42,0.0001
-13661825.62,4678187.904,-6500,0.42,0.0001
-13659248.59,4678179.849,-6500,0.42,0.0001
-13656671.56,4678171.14,-6500,0.42,0.0001
-13654094.54,4678161.777,-6500,0.42,0.0001
-13651517.53,4678151.761,-6500,0.42,0.0001
-13648940.53,4678141.091,-6500,0.42,0.0001
-13646363.54,4678129.767,-6500,0.42,0.0001
-13643786.56,4678117.79,-6500,0.42,0.0001
-13641209.59,4678105.16,-6500,0.42,0.0001
-13638632.63,4678091.876,-6500,0.42,0.0001
-13636055.68,4678077.938,-6500,0.42,0.0001
-13633478.75,4678063.347,-6500,0.42,0.0001
-13630901.83,4678048.102,-6500,0.42,0.0001
-13628324.92,4678032.204,-6500,0.42,0.0001
-13625748.03,4678015.653,-6500,0.42,0.0001
-13623171.15,4677998.447,-6500,0.42,0.0001
-13620594.29,4677980.589,-6500,0.42,0.0001
-13618017.45,4677962.077,-6500,0.42,0.0001
-13615440.62,4677942.912,-6500,0.42,0.0001
-13612863.81,4677923.093,-6500,0.42,0.0001
-13610287.02,4677902.621,-6500,0.42,0.0001
-13607710.25,4677881.495,-6500,0.42,0.0001
-13605133.49,4677859.717,-6500,0.42,0.0001
-13602556.76,4677837.284,-6500,0.42,0.0001
-13599980.05,4677814.199,-6500,0.42,0.0001
-13597403.36,4677790.46,-6500,0.42,0.0001
-13594826.68,4677766.068,-6500,0.42,0.0001
-13708216.92,4680803.813,-6500,0.42,0.0001
-13705639.19,4680807.527,-6500,0.42,0.0001
-13703061.47,4680810.586,-6500,0.42,0.0001
-13700483.74,4680812.991,-6500,0.42,0.0001
-13697906,4680814.741,-6500,0.42,0.0001
-13695328.27,4680815.838,-6500,0.42,0.0001
-13692750.53,4680816.28,-6500,0.42,0.0001
-13690172.8,4680816.068,-6500,0.42,0.0001
-13687595.06,4680815.201,-6500,0.42,0.0001
-13685017.33,4680813.681,-6500,0.42,0.0001
-13682439.6,4680811.506,-6500,0.42,0.0001
-13679861.87,4680808.677,-6500,0.42,0.0001
-13677284.14,4680805.194,-6500,0.42,0.0001
-13674706.42,4680801.056,-6500,0.42,0.0001
-13672128.7,4680796.264,-6500,0.42,0.0001
-13661817.87,4680770.555,-6500,0.42,0.0001
-13659240.18,4680762.493,-6500,0.42,0.0001
-13656662.5,4680753.776,-6500,0.42,0.0001
-13654084.83,4680744.404,-6500,0.42,0.0001
-13651507.16,4680734.379,-6500,0.42,0.0001
-13648929.5,4680723.7,-6500,0.42,0.0001
-13646351.86,4680712.366,-6500,0.42,0.0001
-13643774.22,4680700.378,-6500,0.42,0.0001
-13641196.6,4680687.736,-6500,0.42,0.0001
-13638618.98,4680674.44,-6500,0.42,0.0001
-13636041.38,4680660.49,-6500,0.42,0.0001
-13633463.79,4680645.886,-6500,0.42,0.0001
-13630886.22,4680630.627,-6500,0.42,0.0001
-13628308.66,4680614.715,-6500,0.42,0.0001
-13625731.11,4680598.148,-6500,0.42,0.0001
-13623153.58,4680580.928,-6500,0.42,0.0001
-13620576.06,4680563.053,-6500,0.42,0.0001
-13617998.56,4680544.524,-6500,0.42,0.0001
-13615421.08,4680525.342,-6500,0.42,0.0001
-13612843.62,4680505.505,-6500,0.42,0.0001
-13610266.17,4680485.015,-6500,0.42,0.0001
-13607688.74,4680463.87,-6500,0.42,0.0001
-13605111.33,4680442.072,-6500,0.42,0.0001
-13602533.95,4680419.619,-6500,0.42,0.0001
-13599956.58,4680396.513,-6500,0.42,0.0001
-13597379.23,4680372.753,-6500,0.42,0.0001
-13594801.9,4680348.339,-6500,0.42,0.0001
-13705642.59,4683390.868,-6500,0.42,0.0001
-13703064.21,4683393.93,-6500,0.42,0.0001
-13700485.82,4683396.337,-6500,0.42,0.0001
-13697907.43,4683398.089,-6500,0.42,0.0001
-13695329.04,4683399.186,-6500,0.42,0.0001
-13692750.65,4683399.629,-6500,0.42,0.0001
-13690172.26,4683399.417,-6500,0.42,0.0001
-13687593.87,4683398.549,-6500,0.42,0.0001
-13685015.48,4683397.027,-6500,0.42,0.0001
-13682437.09,4683394.851,-6500,0.42,0.0001
-13679858.7,4683392.019,-6500,0.42,0.0001
-13677280.32,4683388.533,-6500,0.42,0.0001
-13674701.94,4683384.391,-6500,0.42,0.0001
-13672123.57,4683379.595,-6500,0.42,0.0001
-13661810.12,4683353.863,-6500,0.42,0.0001
-13659231.77,4683345.793,-6500,0.42,0.0001
-13656653.43,4683337.068,-6500,0.42,0.0001
-13654075.1,4683327.689,-6500,0.42,0.0001
-13651496.78,4683317.654,-6500,0.42,0.0001
-13648918.47,4683306.965,-6500,0.42,0.0001
-13646340.17,4683295.621,-6500,0.42,0.0001
-13643761.88,4683283.623,-6500,0.42,0.0001
-13641183.59,4683270.969,-6500,0.42,0.0001
-13638605.32,4683257.661,-6500,0.42,0.0001
-13636027.07,4683243.698,-6500,0.42,0.0001
-13633448.82,4683229.081,-6500,0.42,0.0001
-13630870.59,4683213.809,-6500,0.42,0.0001
-13628292.38,4683197.882,-6500,0.42,0.0001
-13625714.17,4683181.301,-6500,0.42,0.0001
-13623135.99,4683164.065,-6500,0.42,0.0001
-13620557.82,4683146.174,-6500,0.42,0.0001
-13617979.66,4683127.629,-6500,0.42,0.0001
-13615401.52,4683108.429,-6500,0.42,0.0001
-13612823.4,4683088.574,-6500,0.42,0.0001
-13610245.3,4683068.065,-6500,0.42,0.0001
-13607667.22,4683046.902,-6500,0.42,0.0001
-13605089.15,4683025.084,-6500,0.42,0.0001
-13602511.11,4683002.611,-6500,0.42,0.0001
-13599933.09,4682979.484,-6500,0.42,0.0001
-13597355.08,4682955.702,-6500,0.42,0.0001
-13594777.1,4682931.267,-6500,0.42,0.0001
-13703066.95,4685977.931,-6500,0.42,0.0001
-13700487.9,4685980.34,-6500,0.42,0.0001
-13697908.86,4685982.094,-6500,0.42,0.0001
-13695329.81,4685983.192,-6500,0.42,0.0001
-13692750.76,4685983.635,-6500,0.42,0.0001
-13690171.72,4685983.423,-6500,0.42,0.0001
-13687592.67,4685982.555,-6500,0.42,0.0001
-13685013.62,4685981.032,-6500,0.42,0.0001
-13682434.58,4685978.853,-6500,0.42,0.0001
-13679855.54,4685976.019,-6500,0.42,0.0001
-13677276.5,4685972.529,-6500,0.42,0.0001
-13674697.46,4685968.384,-6500,0.42,0.0001
-13672118.43,4685963.584,-6500,0.42,0.0001
-13661802.36,4685937.828,-6500,0.42,0.0001
-13659223.35,4685929.751,-6500,0.42,0.0001
-13656644.36,4685921.018,-6500,0.42,0.0001
-13654065.37,4685911.63,-6500,0.42,0.0001
-13651486.39,4685901.587,-6500,0.42,0.0001
-13648907.43,4685890.888,-6500,0.42,0.0001
-13646328.47,4685879.534,-6500,0.42,0.0001
-13643749.52,4685867.525,-6500,0.42,0.0001
-13641170.58,4685854.86,-6500,0.42,0.0001
-13638591.66,4685841.54,-6500,0.42,0.0001
-13636012.74,4685827.564,-6500,0.42,0.0001
-13633433.84,4685812.934,-6500,0.42,0.0001
-13630854.95,4685797.648,-6500,0.42,0.0001
-13628276.08,4685781.707,-6500,0.42,0.0001
-13625697.22,4685765.11,-6500,0.42,0.0001
-13623118.38,4685747.859,-6500,0.42,0.0001
-13620539.55,4685729.952,-6500,0.42,0.0001
-13617960.74,4685711.39,-6500,0.42,0.0001
-13615381.95,4685692.173,-6500,0.42,0.0001
-13612803.17,4685672.3,-6500,0.42,0.0001
-13610224.41,4685651.773,-6500,0.42,0.0001
-13607645.67,4685630.59,-6500,0.42,0.0001
-13605066.95,4685608.753,-6500,0.42,0.0001
-13602488.25,4685586.26,-6500,0.42,0.0001
-13599909.57,4685563.112,-6500,0.42,0.0001
-13597330.91,4685539.309,-6500,0.42,0.0001
-13594752.28,4685514.851,-6500,0.42,0.0001
-13700489.99,4688565.002,-6500,0.42,0.0001
-13697910.29,4688566.757,-6500,0.42,0.0001
-13695330.58,4688567.857,-6500,0.42,0.0001
-13692750.88,4688568.3,-6500,0.42,0.0001
-13690171.18,4688568.087,-6500,0.42,0.0001
-13687591.47,4688567.219,-6500,0.42,0.0001
-13685011.77,4688565.694,-6500,0.42,0.0001
-13682432.07,4688563.513,-6500,0.42,0.0001
-13679852.37,4688560.677,-6500,0.42,0.0001
-13677272.67,4688557.184,-6500,0.42,0.0001
-13674692.98,4688553.035,-6500,0.42,0.0001
-13672113.29,4688548.23,-6500,0.42,0.0001
-13669533.61,4688542.77,-6500,0.42,0.0001
-13666953.93,4688536.653,-6500,0.42,0.0001
-13664374.25,4688529.88,-6500,0.42,0.0001
-13661794.59,4688522.452,-6500,0.42,0.0001
-13659214.93,4688514.367,-6500,0.42,0.0001
-13656635.28,4688505.627,-6500,0.42,0.0001
-13654055.63,4688496.23,-6500,0.42,0.0001
-13651476,4688486.178,-6500,0.42,0.0001
-13648896.37,4688475.469,-6500,0.42,0.0001
-13646316.76,4688464.105,-6500,0.42,0.0001
-13643737.15,4688452.085,-6500,0.42,0.0001
-13641157.56,4688439.408,-6500,0.42,0.0001
-13638577.97,4688426.076,-6500,0.42,0.0001
-13635998.4,4688412.088,-6500,0.42,0.0001
-13633418.85,4688397.445,-6500,0.42,0.0001
-13630839.3,4688382.145,-6500,0.42,0.0001
-13628259.77,4688366.189,-6500,0.42,0.0001
-13625680.26,4688349.578,-6500,0.42,0.0001
-13623100.76,4688332.311,-6500,0.42,0.0001
-13620521.27,4688314.388,-6500,0.42,0.0001
-13617941.8,4688295.809,-6500,0.42,0.0001
-13615362.35,4688276.575,-6500,0.42,0.0001
-13612782.92,4688256.684,-6500,0.42,0.0001
-13610203.5,4688236.138,-6500,0.42,0.0001
-13607624.11,4688214.937,-6500,0.42,0.0001
-13605044.73,4688193.079,-6500,0.42,0.0001
-13602465.37,4688170.566,-6500,0.42,0.0001
-13599886.04,4688147.397,-6500,0.42,0.0001
-13597306.72,4688123.573,-6500,0.42,0.0001
-13594727.43,4688099.093,-6500,0.42,0.0001
-13697911.72,4691152.079,-6500,0.42,0.0001
-13695331.36,4691153.18,-6500,0.42,0.0001
-13692751,4691153.623,-6500,0.42,0.0001
-13690170.63,4691153.411,-6500,0.42,0.0001
-13687590.27,4691152.541,-6500,0.42,0.0001
-13685009.91,4691151.015,-6500,0.42,0.0001
-13682429.55,4691148.832,-6500,0.42,0.0001
-13679849.2,4691145.993,-6500,0.42,0.0001
-13677268.84,4691142.497,-6500,0.42,0.0001
-13674688.49,4691138.345,-6500,0.42,0.0001
-13672108.15,4691133.536,-6500,0.42,0.0001
-13669527.8,4691128.07,-6500,0.42,0.0001
-13666947.47,4691121.948,-6500,0.42,0.0001
-13664367.14,4691115.169,-6500,0.42,0.0001
-13661786.81,4691107.734,-6500,0.42,0.0001
-13659206.5,4691099.642,-6500,0.42,0.0001
-13656626.19,4691090.893,-6500,0.42,0.0001
-13654045.88,4691081.488,-6500,0.42,0.0001
-13651465.59,4691071.427,-6500,0.42,0.0001
-13648885.31,4691060.709,-6500,0.42,0.0001
-13646305.03,4691049.334,-6500,0.42,0.0001
-13643724.77,4691037.303,-6500,0.42,0.0001
-13641144.52,4691024.616,-6500,0.42,0.0001
-13638564.28,4691011.272,-6500,0.42,0.0001
-13635984.05,4690997.271,-6500,0.42,0.0001
-13633403.84,4690982.614,-6500,0.42,0.0001
-13630823.63,4690967.3,-6500,0.42,0.0001
-13628243.45,4690951.331,-6500,0.42,0.0001
-13625663.27,4690934.704,-6500,0.42,0.0001
-13623083.12,4690917.422,-6500,0.42,0.0001
-13620502.98,4690899.482,-6500,0.42,0.0001
-13617922.85,4690880.887,-6500,0.42,0.0001
-13615342.74,4690861.635,-6500,0.42,0.0001
-13612762.65,4690841.727,-6500,0.42,0.0001
-13610182.58,4690821.162,-6500,0.42,0.0001
-13607602.53,4690799.942,-6500,0.42,0.0001
-13605022.49,4690778.064,-6500,0.42,0.0001
-13602442.48,4690755.531,-6500,0.42,0.0001
-13599862.48,4690732.341,-6500,0.42,0.0001
-13597282.51,4690708.496,-6500,0.42,0.0001
-13594702.56,4690683.993,-6500,0.42,0.0001
-13695332.13,4693739.162,-6500,0.42,0.0001
-13692751.11,4693739.606,-6500,0.42,0.0001
-13690170.09,4693739.393,-6500,0.42,0.0001
-13687589.07,4693738.523,-6500,0.42,0.0001
-13685008.05,4693736.995,-6500,0.42,0.0001
-13682427.03,4693734.811,-6500,0.42,0.0001
-13679846.02,4693731.969,-6500,0.42,0.0001
-13677265.01,4693728.47,-6500,0.42,0.0001
-13674684,4693724.314,-6500,0.42,0.0001
-13672103,4693719.5,-6500,0.42,0.0001
-13669522,4693714.03,-6500,0.42,0.0001
-13666941,4693707.902,-6500,0.42,0.0001
-13664360.01,4693701.117,-6500,0.42,0.0001
-13661779.03,4693693.675,-6500,0.42,0.0001
-13659198.05,4693685.576,-6500,0.42,0.0001
-13656617.09,4693676.82,-6500,0.42,0.0001
-13654036.13,4693667.406,-6500,0.42,0.0001
-13651455.18,4693657.335,-6500,0.42,0.0001
-13648874.23,4693646.608,-6500,0.42,0.0001
-13646293.3,4693635.223,-6500,0.42,0.0001
-13643712.38,4693623.181,-6500,0.42,0.0001
-13641131.47,4693610.482,-6500,0.42,0.0001
-13638550.57,4693597.126,-6500,0.42,0.0001
-13635969.69,4693583.113,-6500,0.42,0.0001
-13633388.81,4693568.442,-6500,0.42,0.0001
-13630807.95,4693553.115,-6500,0.42,0.0001
-13628227.11,4693537.131,-6500,0.42,0.0001
-13625646.28,4693520.49,-6500,0.42,0.0001
-13623065.46,4693503.191,-6500,0.42,0.0001
-13620484.66,4693485.236,-6500,0.42,0.0001
-13617903.88,4693466.624,-6500,0.42,0.0001
-13615323.11,4693447.355,-6500,0.42,0.0001
-13612742.36,4693427.428,-6500,0.42,0.0001
-13610161.63,4693406.845,-6500,0.42,0.0001
-13607580.92,4693385.605,-6500,0.42,0.0001
-13605000.23,4693363.709,-6500,0.42,0.0001
-13602419.56,4693341.155,-6500,0.42,0.0001
-13599838.91,4693317.944,-6500,0.42,0.0001
-13597258.28,4693294.077,-6500,0.42,0.0001
-13594677.67,4693269.553,-6500,0.42,0.0001
-13695332.91,4696325.804,-6500,0.42,0.0001
-13692751.23,4696326.249,-6500,0.42,0.0001
-13690169.55,4696326.035,-6500,0.42,0.0001
-13687587.87,4696325.164,-6500,0.42,0.0001
-13685006.19,4696323.635,-6500,0.42,0.0001
-13682424.52,4696321.449,-6500,0.42,0.0001
-13679842.84,4696318.604,-6500,0.42,0.0001
-13677261.17,4696315.102,-6500,0.42,0.0001
-13674679.5,4696310.942,-6500,0.42,0.0001
-13672097.84,4696306.125,-6500,0.42,0.0001
-13669516.18,4696300.649,-6500,0.42,0.0001
-13666934.53,4696294.516,-6500,0.42,0.0001
-13664352.88,4696287.725,-6500,0.42,0.0001
-13661771.24,4696280.276,-6500,0.42,0.0001
-13659189.6,4696272.17,-6500,0.42,0.0001
-13656607.98,4696263.405,-6500,0.42,0.0001
-13654026.36,4696253.983,-6500,0.42,0.0001
-13651444.75,4696243.904,-6500,0.42,0.0001
-13648863.15,4696233.166,-6500,0.42,0.0001
-13646281.56,4696221.771,-6500,0.42,0.0001
-13643699.98,4696209.719,-6500,0.42,0.0001
-13641118.41,4696197.008,-6500,0.42,0.0001
-13638536.85,4696183.64,-6500,0.42,0.0001
-13635955.31,4696169.614,-6500,0.42,0.0001
